year,voc,model_type,x_metric,y_metric,slope,intercept,r2,n,x1,y1,x2,y2
1986,CME,weighted,gdp_pc_ppp,pre_tax_gini,-4.074206505680995e-6,0.5922868441081256,0.6162526451963181,10,33229.7509,0.4569019768091867,66272.0014,0.32228102485974564
1986,LME,weighted,gdp_pc_ppp,pre_tax_gini,5.540346494455103e-6,0.23557148827571495,0.6658202524419257,6,26436.1778,0.38203707327673675,45325.8,0.4866921254140881
1986,CME,weighted,gdp_pc_unadjusted,post_tax_gini,-4.3792127143820446e-6,0.46768393051784996,0.5746539040225458,10,19308.2004,0.38312921383433346,72115.0779,0.15187666447951836
1986,LME,weighted,gdp_pc_unadjusted,post_tax_gini,7.456320490390586e-6,0.08953745720700437,0.8897771800575784,6,26436.1778,0.2866540714247531,45325.8,0.42750114849035004
1986,CME,weighted,gdp_pc_unadjusted,pre_tax_gini,-2.717825477141292e-6,0.509139041807518,0.5962763733474242,10,19308.2004,0.4566627228426483,72115.0779,0.31314284580486906
1986,LME,weighted,gdp_pc_unadjusted,pre_tax_gini,4.575194672340999e-6,0.2832166309534222,0.8628704146083332,6,26436.1778,0.40416729078104163,45325.8,0.4905909896330159
1987,CME,unweighted,gdp_pc_ppp,post_tax_gini,-2.4033889860262045e-6,0.3990282414570352,0.14969928510574046,10,34637.1734,0.31578164040039536,66896.4252,0.23825010992682938
1987,LME,unweighted,gdp_pc_ppp,post_tax_gini,2.4497790638443515e-6,0.274917784775985,0.09752929548008298,6,27678.7426,0.34272458891100177,46473.2,0.3887668571658363
1987,CME,unweighted,gdp_pc_ppp,pre_tax_gini,-2.1018742492594756e-6,0.5009493979387963,0.26653076247146285,10,34637.1734,0.4281464151022011,66896.4252,0.36034152444340367
1987,LME,unweighted,gdp_pc_ppp,pre_tax_gini,1.3120706135968394e-6,0.4040683798105862,0.07676564326531266,6,27678.7426,0.44038484459735716,46473.2,0.4650444998503948
1987,CME,unweighted,gdp_pc_unadjusted,post_tax_gini,-1.4013172230651709e-6,0.3407443843524954,0.10291071382435094,10,20125.9856,0.3125414941000538,72794.556,0.23873611928431332
1987,LME,unweighted,gdp_pc_unadjusted,post_tax_gini,3.461287778077493e-6,0.24645715813676844,0.18056518577792552,6,27678.7426,0.3422612516107013,46473.2,0.40731427730491937
1987,CME,unweighted,gdp_pc_unadjusted,pre_tax_gini,-1.2551901521704505e-6,0.45114837627854665,0.19220691449591873,10,20125.9856,0.42588643735070236,72794.556,0.3597773664557263
1987,LME,unweighted,gdp_pc_unadjusted,pre_tax_gini,2.1274815843575827e-6,0.3792091011312571,0.1871808636928364,6,27678.7426,0.43809511629093084,46473.2,0.4780799782974239
1987,CME,weighted,gdp_pc_ppp,post_tax_gini,-7.090400600944805e-6,0.6328292543683356,0.5701849702974048,10,34637.1734,0.3872378192779462,66896.4252,0.15850680092919645
1987,LME,weighted,gdp_pc_ppp,post_tax_gini,9.216798498425868e-6,-0.004738158010239315,0.6926360500231097,6,27678.7426,0.2503712352237568,46473.2,0.4235959619668057
1987,CME,weighted,gdp_pc_ppp,pre_tax_gini,-4.927415090848304e-6,0.6396633008489674,0.6202601269696754,10,34637.1734,0.4689915699334779,66896.4252,0.3100368457946826
1987,LME,weighted,gdp_pc_ppp,pre_tax_gini,5.951627379134255e-6,0.21757937494305896,0.6496892061346611,6,27678.7426,0.3823129372212286,46473.2,0.494170544459041
1987,CME,weighted,gdp_pc_unadjusted,post_tax_gini,-4.660458897729679e-6,0.4821877073205163,0.5743899437641813,10,20125.9856,0.3883913786554169,72794.556,0.14293167110403493
1987,LME,weighted,gdp_pc_unadjusted,post_tax_gini,7.409984047586118e-6,0.08552224088512506,0.8908688756840188,6,27678.7426,0.29062128200836734,46473.2,0.4298879115254042
1987,CME,weighted,gdp_pc_unadjusted,pre_tax_gini,-3.2286559156538675e-6,0.5346848418551153,0.6209467198327456,10,20125.9856,0.4697049593893108,72794.556,0.29965626799831857
1987,LME,weighted,gdp_pc_unadjusted,pre_tax_gini,4.905996421988638e-6,0.2706909693105975,0.8784619882393866,6,27678.7426,0.406482781471342,46473.2,0.49868832222895987
1988,CME,unweighted,gdp_pc_ppp,post_tax_gini,-2.7077078060064265e-6,0.41564806221364886,0.14875055888918517,10,36826.2264,0.3159334015246089,68583.5329,0.2299438948168203
1988,LME,unweighted,gdp_pc_ppp,post_tax_gini,2.8380737075060806e-6,0.2630516566179549,0.11641185580558477,6,29249.7514,0.34606460701738406,47979.4,0.39922073025987215
1988,CME,unweighted,gdp_pc_ppp,pre_tax_gini,-2.4793638077665e-6,0.5238889244504812,0.27448181342633426,10,36826.2264,0.43258331153770596,68583.5329,0.3538453951694581
1988,LME,unweighted,gdp_pc_ppp,pre_tax_gini,2.001990665655592e-6,0.38088885477381756,0.14087669735036534,6,29249.7514,0.43944658404936415,47979.4,0.47694316571757345
1988,CME,unweighted,gdp_pc_unadjusted,post_tax_gini,-1.5988229041740876e-6,0.34903147998002226,0.11411437822804911,10,21397.9383,0.3148199661238783,74630.4128,0.22971066664741524
1988,LME,unweighted,gdp_pc_unadjusted,post_tax_gini,3.9008626519946356e-6,0.23285810960626077,0.20548551279965385,6,29249.7514,0.34695737242264857,47979.4,0.4200191591313722
1988,CME,unweighted,gdp_pc_unadjusted,pre_tax_gini,-1.4634908731447868e-6,0.4628699153986058,0.21042519101088392,10,21397.9383,0.4315542279924405,74630.4128,0.3536489874067779
1988,LME,unweighted,gdp_pc_unadjusted,pre_tax_gini,2.804087710363536e-6,0.3576834637710628,0.2582309370820809,6,29249.7514,0.43970233220299143,47979.4,0.49222190966167906
1988,CME,weighted,gdp_pc_ppp,post_tax_gini,-7.409114809574785e-6,0.6628321501641737,0.5481903959736704,10,36826.2264,0.3899824107631798,68583.5329,0.1546888808618242
1988,LME,weighted,gdp_pc_ppp,post_tax_gini,1.0372026039868986e-5,-0.05769078588228917,0.6923693278696967,6,29249.7514,0.24568839729820519,47979.4,0.4399528002950009
1988,CME,weighted,gdp_pc_ppp,pre_tax_gini,-5.274295493027157e-6,0.6699777253078806,0.6080445641425204,10,36826.2264,0.4757453253811629,68583.5329,0.30824790683753084
1988,LME,weighted,gdp_pc_ppp,pre_tax_gini,6.83969195318875e-6,0.1798106396058117,0.662937859373144,6,29249.7514,0.3798699288891631,47979.4,0.507974955704636
1988,CME,weighted,gdp_pc_unadjusted,post_tax_gini,-4.705961116018389e-6,0.493349043186985,0.5753381901851918,10,21397.9383,0.3926511775842244,74630.4128,0.14214122247778388
1988,LME,weighted,gdp_pc_unadjusted,post_tax_gini,8.172937622625063e-6,0.05487525261764711,0.898727796160318,6,29249.7514,0.29393164628713725,47979.4,0.4470078959886241
1988,CME,weighted,gdp_pc_unadjusted,pre_tax_gini,-3.3292179988036946e-6,0.5487039990989439,0.6302585173955706,10,21397.9383,0.4774655977732929,74630.4128,0.30024308554703416
1988,LME,weighted,gdp_pc_unadjusted,pre_tax_gini,5.489685569876839e-6,0.24961250441740435,0.892803449025587,6,29249.7514,0.4101844426004692,47979.4,0.5130043242487532
1989,CME,unweighted,gdp_pc_ppp,post_tax_gini,-2.707516886802389e-6,0.42106478653310875,0.13193853176165227,10,38467.4437,0.31691353312323856,70977.4296,0.22889219730928098
1989,LME,unweighted,gdp_pc_ppp,post_tax_gini,3.0735038472175803e-6,0.24173061694148215,0.19293461189335734,6,31074.4259,0.33723798449520975,49288.7,0.39321962601583527
1989,CME,unweighted,gdp_pc_ppp,pre_tax_gini,-2.529535950399604e-6,0.5298740756662963,0.2420807309700177,10,38467.4437,0.4325692939071735,70977.4296,0.35033411582613927
1989,LME,unweighted,gdp_pc_ppp,pre_tax_gini,1.3341592102228939e-6,0.40699538058328943,0.05030274130882594,6,31074.4259,0.44845361210016327,49288.7,0.47275435364820256
1989,CME,unweighted,gdp_pc_unadjusted,post_tax_gini,-1.6316484594915092e-6,0.3539323237196549,0.11041840533789529,10,22351.5703,0.3174624184724437,77235.3748,0.22791134340898556
1989,LME,unweighted,gdp_pc_unadjusted,post_tax_gini,3.941158036682959e-6,0.21872349791643692,0.3125488057872145,6,29634.6303,0.33551825928741025,49288.7,0.41297805403909227
1989,CME,unweighted,gdp_pc_unadjusted,pre_tax_gini,-1.5250499878369475e-6,0.467182025008061,0.2027709097032793,10,22351.5703,0.4330947629939093,77235.3748,0.3493942176087389
1989,LME,unweighted,gdp_pc_unadjusted,pre_tax_gini,1.7645355774202639e-6,0.39500759927232454,0.08668913998654255,6,29634.6303,0.44729895876037107,49288.7,0.4819792639871187
1989,CME,weighted,gdp_pc_ppp,post_tax_gini,-7.362981864204893e-6,0.6778386173087463,0.5195186701619169,10,38467.4437,0.3946035269833235,70977.4296,0.1552330903960667
1989,LME,weighted,gdp_pc_ppp,post_tax_gini,1.0012913273951947e-5,-0.05887101611876544,0.7736473894680481,6,31074.4259,0.2522745154557807,49288.7,0.43465246236706984
1989,CME,weighted,gdp_pc_ppp,pre_tax_gini,-5.437702678295805e-6,0.6903885185647289,0.5794093502530188,10,38467.4437,0.48121399693004585,70977.4296,0.30443435953025694
1989,LME,weighted,gdp_pc_ppp,pre_tax_gini,6.621707582550652e-6,0.17965531608212018,0.7139444926965343,6,31074.4259,0.3854210776875585,49288.7,0.5060306746061844
1989,CME,weighted,gdp_pc_unadjusted,post_tax_gini,-4.620289336055148e-6,0.5014561377507906,0.561222149456079,10,22351.5703,0.39818541584961364,77235.3748,0.14460635919612808
1989,LME,weighted,gdp_pc_unadjusted,post_tax_gini,7.564341097912496e-6,0.06718342843112948,0.935847899921268,6,29634.6303,0.2913498803308624,49288.7,0.4400199675038091
1989,CME,weighted,gdp_pc_unadjusted,pre_tax_gini,-3.3927336024304895e-6,0.5595223778038823,0.6188093437713961,10,22351.5703,0.48368945417998493,77235.3748,0.2974833264236092
1989,LME,weighted,gdp_pc_unadjusted,pre_tax_gini,5.0295890982290014e-6,0.26178572207504786,0.8730324166698412,6,29634.6303,0.4108357355619747,49288.7,0.5096876302609277
1990,CME,unweighted,gdp_pc_ppp,post_tax_gini,-2.1240668078730086e-6,0.3906475922740894,0.07624190919240506,10,40201.5853,0.30525673931448394,72865.6023,0.23587618499298427
1990,LME,unweighted,gdp_pc_ppp,post_tax_gini,1.202439097643652e-6,0.32910926843056415,0.02059554990489036,6,32497.3566,0.3681853605764721,49683.5,0.3888506513383425
1990,CME,unweighted,gdp_pc_ppp,pre_tax_gini,-1.9590689068961834e-6,0.501326470533061,0.14530454070879462,10,40201.5853,0.4225687947638963,72865.6023,0.358577734684868
1990,LME,unweighted,gdp_pc_ppp,pre_tax_gini,6.638872919068959e-8,0.46727100613036976,8.950895738228872e-5,6,32497.3566,0.46942846433710045,49683.5,0.47056943055711536
1990,CME,unweighted,gdp_pc_unadjusted,post_tax_gini,-1.4417951207562676e-6,0.34356771568250033,0.08176573780357715,10,23359.1961,0.30988854072073146,79290.0241,0.22924774581047347
1990,LME,unweighted,gdp_pc_unadjusted,post_tax_gini,1.5787992690214928e-06,0.3185699116609888,0.038466849031981075,6,29261.3997,0.36476778811789456,49683.5,0.3970101851434181
1990,CME,unweighted,gdp_pc_unadjusted,pre_tax_gini,-1.3042699634107402e-6,0.4568179915244288,0.14990688741244412,10,23359.1961,0.4263512936817775,79290.0241,0.3534023946926851
1990,LME,unweighted,gdp_pc_unadjusted,pre_tax_gini,2.4445819095753343e-7,0.46077495055948575,0.0013148388872311076,6,29261.3997,0.4679281393950331,49683.5,0.47292048908992435
1990,CME,weighted,gdp_pc_ppp,post_tax_gini,-7.290592009523224e-6,0.6906491044887735,0.455437980261077,10,40201.5853,0.3975557479304272,72865.6023,0.15941572659129644
1990,LME,weighted,gdp_pc_ppp,post_tax_gini,7.350890859515165e-6,0.06928962444461266,0.6625585149034499,6,32497.3566,0.3081741460339575,49683.5,0.43450761046333436
1990,CME,weighted,gdp_pc_ppp,pre_tax_gini,-5.310513067856605e-6,0.6943475689901563,0.5066265355077927,10,40201.5853,0.4808565249059543,72865.6023,0.307393835778764
